bgg_id,score,score_weighted,rank_weighted,rank
148047,0.00193335,0.00230994,12194,12659
2189,0.00193335,0.00219819,12323,12660
282863,0.00193335,0.00218498,12337,12661
266968,0.00193335,0.00217911,12348,12662
103883,0.00193335,0.0021473,12377,12663
204541,0.00193335,0.00213084,12396,12664
1087,0.00193335,0.00206082,12478,12665
251153,0.00193335,0.00204394,12502,12666
323707,0.00193335,0.00178626,12813,12667
8304,0.00192823,0.00268546,11801,12668
4352,0.00192823,0.00247737,12002,12669
341080,0.00192823,0.00211835,12414,12670
3547,0.00192823,0.00155896,13152,12671
4000,0.00192823,0.00129761,13617,12672
250291,0.00192312,0.00252999,11951,12673
1373,0.00192312,0.00212288,12410,12674
160353,0.00192312,0.00210128,12432,12675
40352,0.00192312,0.00195769,12608,12676
22477,0.001918,0.00263387,11839,12677
1319,0.001918,0.00247169,12014,12678
7169,0.001918,0.00214141,12385,12679
5051,0.001918,0.00191931,12650,12680
332317,0.001918,0.00187077,12717,12681
20182,0.001918,0.00164004,13013,12682
277931,0.001918,0.00151452,13229,12683
101872,0.001918,0.00102024,14215,12684
6725,0.00191289,0.00247313,12011,12685
292487,0.00191289,0.00222315,12289,12686
4764,0.00191289,0.00217315,12356,12687
120547,0.00191289,0.00213139,12394,12688
1651,0.00191289,0.00204391,12503,12689
4219,0.00191289,0.00194563,12619,12690
223573,0.00191289,0.00173823,12880,12691
54707,0.00191289,0.00173259,12890,12692
297139,0.00191289,0.00153328,13197,12693
16457,0.00191289,0.00121324,13785,12694
24087,0.00191289,0.00117276,13874,12695
210397,0.00190777,0.0024716,12015,12696
25920,0.00190777,0.00179616,12802,12697
25104,0.00190777,0.00148142,13287,12698
172542,0.00190777,0.00141944,13395,12699
37592,0.00190777,0.00140251,13426,12700
288087,0.00190777,0.00110385,14013,12701
661,0.00190266,0.00237759,12120,12702
124044,0.00190266,0.00199367,12572,12703
97521,0.00190266,0.0019752,12593,12704
183626,0.00190266,0.00175141,12863,12705
206925,0.00190266,0.00171753,12914,12706
488,0.00190266,0.00167062,12974,12707
235482,0.00190266,0.0015321,13201,12708
13714,0.00189754,0.00224796,12260,12709
3024,0.00189754,0.00198051,12585,12710
154006,0.00189754,0.00178513,12814,12711
20595,0.00189754,0.00154868,13168,12712
13863,0.00189243,0.00260771,11875,12713
98762,0.00189243,0.00244827,12041,12714
163186,0.00189243,0.00243212,12061,12715
606,0.00189243,0.00228802,12215,12716
201668,0.00189243,0.00166222,12985,12717
4236,0.00189243,0.00148845,13271,12718
296578,0.00188731,0.00265002,11828,12719
2195,0.00188731,0.00224426,12265,12720
12043,0.00188731,0.00200238,12558,12721
142432,0.00188731,0.00198335,12582,12722
27373,0.00188731,0.00190487,12667,12723
38858,0.00188731,0.00187196,12714,12724
6268,0.00188731,0.00174797,12864,12725
340812,0.00188731,0.00159597,13083,12726
309250,0.00188731,0.00128708,13634,12727
8475,0.00188731,0.00101469,14234,12728
4745,0.0018822,0.0020404,12510,12729
133437,0.0018822,0.00179534,12803,12730
979,0.0018822,0.00126186,13682,12731
254322,0.00187708,0.00216362,12366,12732
204755,0.00187708,0.00169093,12951,12733
8350,0.00187197,0.00275789,11733,12734
15557,0.00187197,0.00231474,12188,12735
3036,0.00187197,0.00195869,12606,12736
73589,0.00187197,0.00190662,12662,12737
1524,0.00187197,0.00172889,12895,12738
2681,0.00187197,0.00142689,13379,12739
167892,0.00187197,0.00125805,13686,12740
84825,0.00187197,0.00122673,13756,12741
197061,0.00186685,0.00232646,12174,12742
8643,0.00186685,0.00227736,12225,12743
707,0.00186685,0.00193112,12637,12744
32031,0.00186685,0.0019211,12647,12745
5964,0.00186685,0.0017173,12915,12746
10906,0.00186685,0.00171011,12920,12747
233933,0.00186685,0.00167088,12972,12748
300125,0.00186685,0.00164299,13011,12749
237800,0.00186685,0.00164275,13012,12750
188753,0.00186685,0.00161723,13050,12751
83228,0.00186174,0.00157769,13114,12752
247778,0.00186174,0.00149437,13262,12753
130841,0.00186174,0.00141939,13396,12754
253048,0.00186174,0.0013575,13511,12755
258206,0.00186174,0.00126633,13674,12756
23657,0.00186174,0.00119982,13816,12757
30020,0.00185663,0.00209873,12438,12758
181291,0.00185663,0.0018921,12683,12759
1477,0.00185663,0.00187158,12715,12760
3772,0.00185663,0.00173268,12889,12761
194387,0.00185663,0.00172168,12906,12762
7253,0.00185663,0.0016489,13003,12763
263312,0.00185663,0.00163041,13033,12764
144948,0.00185663,0.00161572,13053,12765
130597,0.00185663,0.00120426,13806,12766
234842,0.00185151,0.00212754,12404,12767
4172,0.00185151,0.00195749,12609,12768
202896,0.00185151,0.00188842,12693,12769
3934,0.00185151,0.00160971,13062,12770
257994,0.00185151,0.00160291,13074,12771
331401,0.00185151,0.0014797,13290,12772
82572,0.0018464,0.00225232,12256,12773
168265,0.0018464,0.00174572,12869,12774
95449,0.0018464,0.0016159,13052,12775
56197,0.0018464,0.00161234,13058,12776
8902,0.0018464,0.00161139,13060,12777
8736,0.0018464,0.00156909,13134,12778
255635,0.0018464,0.00154152,13185,12779
329548,0.0018464,0.00144626,13342,12780
13928,0.00184128,0.00243612,12056,12781
39067,0.00184128,0.00238335,12112,12782
195515,0.00184128,0.00205112,12494,12783
271270,0.00184128,0.00202925,12527,12784
112995,0.00184128,0.00194929,12614,12785
136117,0.00184128,0.00177413,12827,12786
15180,0.00184128,0.00136967,13495,12787
300908,0.00184128,0.00124221,13720,12788
290025,0.00183617,0.0018853,12695,12789
121663,0.00183617,0.00183561,12767,12790
38565,0.00183617,0.00175793,12853,12791
178154,0.00183617,0.00170159,12933,12792
225689,0.00183617,0.00154785,13171,12793
6342,0.00183617,0.00147964,13291,12794
1029,0.00183105,0.00240862,12087,12795
300148,0.00183105,0.00225263,12255,12796
884,0.00183105,0.00173656,12882,12797
239436,0.00183105,0.00144901,13338,12798
34305,0.00182594,0.00245383,12036,12799
281206,0.00182594,0.00202133,12536,12800
768,0.00182594,0.00190346,12668,12801
182605,0.00182594,0.00190231,12669,12802
23249,0.00182594,0.00170622,12925,12803
13912,0.00182082,0.00236769,12126,12804
211146,0.00182082,0.00202213,12533,12805
35684,0.00182082,0.00193887,12629,12806
4907,0.00182082,0.00156782,13136,12807
119500,0.00182082,0.00137541,13480,12808
160762,0.00182082,0.00130475,13603,12809
18588,0.00182082,0.0010927,14035,12810
208217,0.00182082,0.000964591,14360,12811
4010,0.00181571,0.0020578,12483,12812
286980,0.00181571,0.00195958,12605,12813
27938,0.00181571,0.00169166,12948,12814
16207,0.00181571,0.00165169,12998,12815
7640,0.00181571,0.00162164,13044,12816
19796,0.00181571,0.0015954,13084,12817
63868,0.00181571,0.00155152,13166,12818
263421,0.00181571,0.00154129,13186,12819
11396,0.00181059,0.00253114,11948,12820
164369,0.00181059,0.00232248,12178,12821
7955,0.00181059,0.0022692,12238,12822
60228,0.00181059,0.00219228,12329,12823
331685,0.00181059,0.00206313,12476,12824
66551,0.00181059,0.00197927,12586,12825
17119,0.00181059,0.00160584,13070,12826
270443,0.00181059,0.00155975,13149,12827
29281,0.00181059,0.00152617,13210,12828
179304,0.00181059,0.00152572,13212,12829
1031,0.00181059,0.00137237,13487,12830
236199,0.00181059,0.00131248,13591,12831
38266,0.00180548,0.00243805,12053,12832
14881,0.00180548,0.00176133,12848,12833
228882,0.00180548,0.0017336,12887,12834
153179,0.00180548,0.00147183,13305,12835
2372,0.00180548,0.00127931,13648,12836
14550,0.00180548,0.00125705,13687,12837
35247,0.00180036,0.00247,12017,12838
172932,0.00180036,0.00207821,12461,12839
18765,0.00180036,0.00167083,12973,12840
2149,0.00180036,0.00157346,13123,12841
109019,0.00180036,0.000976038,14331,12842
244153,0.00179525,0.00209853,12439,12843
10267,0.00179525,0.00208171,12457,12844
22721,0.00179525,0.00203841,12513,12845
219670,0.00179525,0.00173677,12881,12846
270513,0.00179525,0.00172377,12902,12847
557,0.00179525,0.00156277,13145,12848
322168,0.00179525,0.00126595,13676,12849
184797,0.00179525,0.00122838,13747,12850
90190,0.00179525,0.0011862,13845,12851
180650,0.00179013,0.00226382,12246,12852
625,0.00179013,0.00225307,12253,12853
1348,0.00179013,0.00205514,12487,12854
221982,0.00179013,0.00189921,12672,12855
249166,0.00179013,0.0018533,12741,12856
227196,0.00179013,0.00154127,13187,12857
170044,0.00179013,0.00141484,13400,12858
284948,0.00178502,0.00193395,12634,12859
200999,0.00178502,0.00170736,12923,12860
311527,0.00178502,0.00165965,12989,12861
206464,0.00178502,0.00163708,13019,12862
144383,0.00178502,0.00146654,13313,12863
342900,0.00178502,0.0013654,13499,12864
312346,0.00178502,0.00127924,13649,12865
172033,0.00177991,0.00245686,12032,12866
690,0.00177991,0.0021143,12417,12867
26162,0.00177991,0.00209558,12444,12868
8985,0.00177991,0.00183246,12771,12869
197455,0.00177991,0.00177328,12830,12870
241611,0.00177991,0.00174035,12876,12871
11416,0.00177991,0.0015921,13090,12872
68340,0.00177991,0.00146065,13320,12873
6896,0.00177991,0.00140623,13415,12874
72450,0.00177991,0.0013522,13522,12875
288606,0.00177991,0.00125305,13694,12876
324885,0.00177991,0.00113378,13959,12877
6021,0.00177479,0.0018845,12698,12878
62979,0.00177479,0.00139907,13430,12879
24127,0.00176968,0.00230296,12201,12880
138945,0.00176968,0.00197515,12594,12881
235991,0.00176968,0.00190042,12671,12882
108789,0.00176968,0.00178997,12807,12883
269440,0.00176968,0.00158216,13104,12884
21677,0.00176968,0.0014386,13360,12885
144417,0.00176456,0.0022835,12219,12886
11438,0.00176456,0.0021065,12429,12887
14847,0.00176456,0.00185415,12738,12888
177477,0.00176456,0.00142224,13389,12889
5129,0.00176456,0.00112119,13984,12890
19418,0.00175945,0.00260811,11873,12891
30023,0.00175945,0.00255948,11927,12892
5755,0.00175945,0.00206033,12479,12893
290378,0.00175945,0.00188458,12697,12894
24998,0.00175945,0.00150674,13239,12895
260635,0.00175945,0.00139901,13431,12896
135812,0.00175433,0.00251026,11966,12897
191191,0.00175433,0.00213359,12391,12898
284778,0.00175433,0.00184247,12760,12899
229910,0.00175433,0.00133946,13547,12900
26353,0.00175433,0.00130266,13609,12901
7723,0.00174922,0.00239163,12103,12902
15990,0.00174922,0.00218185,12344,12903
178,0.00174922,0.00214333,12382,12904
92188,0.00174922,0.00185231,12742,12905
23304,0.00174922,0.00182416,12781,12906
21001,0.00174922,0.00142,13394,12907
331267,0.00174922,0.00138312,13463,12908
289018,0.00174922,0.00137351,13485,12909
127994,0.00174922,0.0013529,13519,12910
296113,0.00174922,0.00126763,13672,12911
248157,0.00174922,0.00123989,13726,12912
16373,0.0017441,0.00252087,11959,12913
142219,0.0017441,0.00237371,12123,12914
158916,0.0017441,0.00191011,12658,12915
156118,0.0017441,0.00114766,13933,12916
151947,0.0017441,0.000931877,14449,12917
585,0.00173899,0.00206374,12473,12918
40440,0.00173899,0.00163587,13021,12919
262381,0.00173899,0.00154366,13180,12920
34221,0.00173899,0.0013628,13505,12921
2318,0.00173899,0.00130154,13611,12922
236884,0.00173387,0.00244979,12040,12923
232481,0.00173387,0.00224254,12267,12924
28596,0.00173387,0.00222612,12286,12925
8747,0.00173387,0.00189804,12675,12926
18683,0.00173387,0.00185943,12730,12927
14781,0.00173387,0.00169235,12944,12928
43136,0.00173387,0.00156113,13146,12929
23656,0.00173387,0.00133263,13559,12930
8689,0.00173387,0.00103387,14183,12931
256250,0.00173387,0.000917836,14488,12932
3035,0.00172876,0.00220573,12315,12933
8834,0.00172876,0.00210972,12423,12934
271,0.00172876,0.00206338,12475,12935
42111,0.00172876,0.00196974,12597,12936
6610,0.00172876,0.0018432,12758,12937
323849,0.00172876,0.00177882,12819,12938
35163,0.00172876,0.00165883,12990,12939
193121,0.00172876,0.00161099,13061,12940
275086,0.00172876,0.00152332,13214,12941
244702,0.00172876,0.00149161,13264,12942
332018,0.00172876,0.00110605,14010,12943
244609,0.00172876,0.000543476,15721,12944
25182,0.00172364,0.00227564,12226,12945
8494,0.00172364,0.00203667,12516,12946
26947,0.00172364,0.00188024,12703,12947
301262,0.00172364,0.00162786,13038,12948
159631,0.00172364,0.0016168,13051,12949
3325,0.00172364,0.00159875,13079,12950
21709,0.00172364,0.00147121,13307,12951
286790,0.00172364,0.00139752,13434,12952
35665,0.00172364,0.00123925,13727,12953
240759,0.00171853,0.00255107,11934,12954
203715,0.00171853,0.00215283,12373,12955
103236,0.00171853,0.00199007,12576,12956
2743,0.00171853,0.00194818,12615,12957
346482,0.00171853,0.00186929,12720,12958
335631,0.00171853,0.0016929,12941,12959
249749,0.00171853,0.00147636,13296,12960
3558,0.00171853,0.00138369,13460,12961
8916,0.00171853,0.000850975,14663,12962
143780,0.00171341,0.00191495,12653,12963
18891,0.00171341,0.00189126,12685,12964
73655,0.00171341,0.00158402,13102,12965
273655,0.00171341,0.00152447,13213,12966
89478,0.00171341,0.00139939,13429,12967
1218,0.00171341,0.00135981,13509,12968
4087,0.0017083,0.00225927,12250,12969
10836,0.0017083,0.00204089,12508,12970
8415,0.0017083,0.00191084,12657,12971
33521,0.0017083,0.00169878,12934,12972
7462,0.0017083,0.00152639,13209,12973
144736,0.0017083,0.00127503,13654,12974
253320,0.00170319,0.00255481,11930,12975
25605,0.00170319,0.00218317,12339,12976
320505,0.00170319,0.00186807,12721,12977
116981,0.00170319,0.00182728,12777,12978
36739,0.00170319,0.00175907,12850,12979
9852,0.00170319,0.00154509,13176,12980
15399,0.00170319,0.00150777,13237,12981
140271,0.00170319,0.00146386,13317,12982
25,0.00170319,0.00112392,13977,12983
13576,0.00170319,0.00107379,14087,12984
2531,0.00169807,0.00293676,11588,12985
88006,0.00169807,0.00221904,12298,12986
175763,0.00169807,0.00200252,12556,12987
27359,0.00169807,0.00188873,12692,12988
890,0.00169807,0.00178905,12809,12989
270696,0.00169807,0.00157864,13111,12990
231316,0.00169807,0.00145686,13324,12991
83117,0.00169807,0.00128178,13642,12992
191901,0.00169807,0.000878665,14594,12993
105864,0.00169296,0.00207205,12463,12994
688,0.00169296,0.00197901,12587,12995
17784,0.00169296,0.00170308,12931,12996
64431,0.00169296,0.001535,13196,12997
176400,0.00169296,0.00116304,13896,12998
39210,0.00168784,0.00215709,12369,12999
40761,0.00168784,0.00202217,12532,13000
51199,0.00168784,0.00189525,12679,13001
5322,0.00168784,0.0017297,12894,13002
22297,0.00168784,0.00166596,12979,13003
66517,0.00168784,0.00161884,13048,13004
417,0.00168784,0.00160068,13077,13005
160517,0.00168784,0.0014862,13276,13006
15820,0.00168784,0.00145453,13329,13007
22329,0.00168784,0.00139596,13438,13008
53376,0.00168784,0.0012231,13763,13009
4048,0.00168273,0.00227205,12234,13010
2271,0.00168273,0.00176672,12840,13011
202177,0.00168273,0.00163827,13016,13012
211047,0.00168273,0.00163107,13029,13013
35122,0.00168273,0.00163044,13032,13014
38837,0.00168273,0.00151712,13226,13015
312463,0.00168273,0.00145495,13328,13016
257316,0.00168273,0.0014341,13365,13017
284690,0.00168273,0.00137081,13492,13018
4022,0.00167761,0.00203347,12520,13019
26795,0.00167761,0.00184875,12751,13020
143843,0.00167761,0.00162427,13040,13021
239930,0.00167761,0.00154124,13188,13022
26516,0.00167761,0.00145691,13323,13023
10783,0.00167761,0.00118227,13859,13024
7967,0.0016725,0.00205358,12490,13025
223590,0.0016725,0.00191937,12649,13026
209383,0.0016725,0.00185799,12732,13027
284192,0.0016725,0.00184398,12755,13028
217884,0.0016725,0.00148039,13289,13029
11873,0.0016725,0.0014509,13337,13030
7840,0.0016725,0.00140524,13419,13031
1436,0.0016725,0.00135519,13515,13032
2296,0.0016725,0.00134146,13542,13033
192323,0.0016725,0.00133754,13552,13034
238883,0.0016725,0.000847852,14669,13035
8354,0.00166738,0.00173279,12888,13036
286533,0.00166738,0.00167835,12963,13037
244039,0.00166738,0.00137781,13475,13038
20587,0.00166227,0.00230222,12202,13039
145897,0.00166227,0.00190928,12659,13040
89319,0.00166227,0.00180722,12790,13041
11029,0.00166227,0.00170979,12921,13042
232950,0.00166227,0.00159799,13081,13043
251445,0.00166227,0.00140619,13416,13044
240094,0.00166227,0.001303,13606,13045
98472,0.00166227,0.00124882,13705,13046
231939,0.00166227,0.00111238,13999,13047
320963,0.00166227,0.000948662,14407,13048
37724,0.00165715,0.0020922,12446,13049
122313,0.00165715,0.00184918,12750,13050
38227,0.00165715,0.00165578,12994,13051
150797,0.00165715,0.00158536,13100,13052
285133,0.00165715,0.00152148,13219,13053
4979,0.00165715,0.00144215,13349,13054
230768,0.00165715,0.00142191,13390,13055
13115,0.00165715,0.00141225,13404,13056
254415,0.00165715,0.00137437,13481,13057
84153,0.00165715,0.00131733,13582,13058
3028,0.00165715,0.00112403,13976,13059
100881,0.00165715,0.000909744,14512,13060
24803,0.00165204,0.00199388,12571,13061
7834,0.00165204,0.0019574,12610,13062
240926,0.00165204,0.00172253,12905,13063
32477,0.00165204,0.00149937,13250,13064
11863,0.00165204,0.00120371,13808,13065
4367,0.00165204,0.00104756,14151,13066
189056,0.00164692,0.00210766,12427,13067
22186,0.00164692,0.00196299,12601,13068
66116,0.00164692,0.00177642,12825,13069
275738,0.00164692,0.00175605,12855,13070
123712,0.00164692,0.00158329,13103,13071
238510,0.00164692,0.00148403,13280,13072
152848,0.00164692,0.00145919,13321,13073
12642,0.00164692,0.00124432,13713,13074
445,0.00164181,0.00210088,12434,13075
20074,0.00164181,0.00205678,12485,13076
63161,0.00164181,0.00205023,12496,13077
3706,0.00164181,0.00180455,12796,13078
231644,0.00164181,0.00173903,12878,13079
218459,0.00164181,0.00165813,12991,13080
24230,0.00164181,0.00160634,13068,13081
19978,0.00164181,0.00154732,13172,13082
50912,0.00164181,0.00144096,13353,13083
249307,0.00164181,0.00131994,13577,13084
314397,0.00164181,0.000948179,14408,13085
7799,0.00163669,0.00260477,11878,13086
148282,0.00163669,0.0018368,12765,13087
5881,0.00163669,0.00177892,12818,13088
43693,0.00163669,0.00143921,13358,13089
164778,0.00163669,0.00135225,13521,13090
33225,0.00163669,0.000942856,14424,13091
6914,0.00163158,0.00233195,12165,13092
5055,0.00163158,0.00219953,12322,13093
191070,0.00163158,0.00202478,12530,13094
28436,0.00163158,0.00192947,12639,13095
9238,0.00163158,0.00171133,12918,13096
25677,0.00163158,0.00167761,12964,13097
36789,0.00163158,0.00112494,13975,13098
24141,0.00163158,0.000700893,15146,13099
225909,0.00162647,0.00313818,11444,13100
133535,0.00162647,0.00224193,12270,13101
4316,0.00162647,0.00213814,12386,13102
174688,0.00162647,0.001454,13331,13103
285892,0.00162647,0.00136353,13503,13104
176634,0.00162647,0.00128214,13641,13105
197788,0.00162647,0.00122204,13765,13106
282494,0.00162647,0.00118375,13854,13107
9489,0.00162135,0.00190654,12663,13108
145206,0.00162135,0.00177329,12829,13109
175313,0.00162135,0.00147774,13295,13110
220784,0.00162135,0.00136359,13502,13111
6399,0.00161624,0.00249007,11988,13112
102151,0.00161624,0.00245356,12037,13113
131321,0.00161624,0.00194367,12621,13114
3604,0.00161624,0.00172085,12910,13115
30937,0.00161624,0.00169263,12942,13116
141920,0.00161624,0.0016377,13017,13117
17918,0.00161624,0.00142471,13384,13118
15268,0.00161624,0.00132021,13576,13119
31401,0.00161624,0.0011014,14016,13120
1317,0.00161112,0.00235934,12132,13121
7026,0.00161112,0.00217172,12360,13122
229232,0.00161112,0.0018601,12728,13123
269564,0.00161112,0.00176552,12843,13124
84671,0.00161112,0.00158685,13098,13125
76810,0.00161112,0.0015858,13099,13126
6919,0.00161112,0.00157026,13127,13127
118953,0.00161112,0.00156754,13139,13128
4276,0.00160601,0.00220933,12308,13129
216220,0.00160601,0.00218312,12340,13130
290,0.00160601,0.00201587,12543,13131
163319,0.00160601,0.00180743,12789,13132
329613,0.00160601,0.00148636,13275,13133
282390,0.00160601,0.00143062,13371,13134
6980,0.00160601,0.00120908,13794,13135
274511,0.00160601,0.000909847,14511,13136
177815,0.00160089,0.0022924,12212,13137
19877,0.00160089,0.00205069,12495,13138
66964,0.00160089,0.00203297,12521,13139
217794,0.00160089,0.00202856,12528,13140
3309,0.00160089,0.00192615,12642,13141
193695,0.00160089,0.00190092,12670,13142
45319,0.00160089,0.00187781,12707,13143
303120,0.00160089,0.00157469,13120,13144
166260,0.00160089,0.00152197,13218,13145
304728,0.00160089,0.00148187,13285,13146
4041,0.00160089,0.00126414,13681,13147
18963,0.00160089,0.00115685,13910,13148
337098,0.00160089,0.00106179,14113,13149
29848,0.00159578,0.00209583,12442,13150
278989,0.00159578,0.00188946,12690,13151
1817,0.00159578,0.00173371,12886,13152
593,0.00159578,0.00165144,13000,13153
8232,0.00159578,0.00160753,13065,13154
167999,0.00159578,0.00159165,13091,13155
219988,0.00159578,0.00136115,13507,13156
279649,0.00159578,0.00130332,13605,13157
4587,0.00159578,0.00129437,13624,13158
115370,0.00159578,0.00113658,13952,13159
22758,0.00159066,0.0020012,12559,13160
216401,0.00159066,0.00190667,12661,13161
15997,0.00159066,0.00177017,12833,13162
225449,0.00159066,0.00157653,13117,13163
52827,0.00159066,0.00155898,13151,13164
299573,0.00159066,0.00153256,13200,13165
6038,0.00159066,0.00147851,13293,13166
216360,0.00159066,0.00143026,13372,13167
7467,0.00159066,0.00134555,13535,13168
156023,0.00159066,0.00124242,13718,13169
20300,0.00158555,0.00238383,12111,13170
142417,0.00158555,0.00212131,12412,13171
40977,0.00158555,0.0020816,12458,13172
168382,0.00158555,0.00196995,12596,13173
55999,0.00158555,0.00162694,13039,13174
128388,0.00158555,0.00140726,13412,13175
311822,0.00158555,0.0013468,13531,13176
31605,0.00158043,0.00195989,12604,13177
171742,0.00158043,0.00167909,12961,13178
144486,0.00158043,0.00167889,12962,13179
57310,0.00158043,0.00166576,12980,13180
273009,0.00158043,0.00149994,13249,13181
19735,0.00158043,0.00144511,13345,13182
40235,0.00158043,0.00138168,13468,13183
283289,0.00157532,0.00223303,12281,13184
229453,0.00157532,0.00176662,12841,13185
2972,0.00157532,0.00169259,12943,13186
210065,0.00157532,0.00147435,13301,13187
325704,0.00157532,0.00147019,13308,13188
209090,0.00157532,0.00125475,13690,13189
319320,0.0015702,0.00150131,13247,13190
192322,0.0015702,0.0011543,13918,13191
161109,0.0015702,0.00105131,14139,13192
75809,0.00156509,0.00234616,12152,13193
41604,0.00156509,0.00210102,12433,13194
32047,0.00156509,0.00169165,12949,13195
199222,0.00156509,0.00134037,13546,13196
160234,0.00155997,0.0026016,11880,13197
193422,0.00155997,0.0024811,11998,13198
232345,0.00155997,0.00235754,12137,13199
237715,0.00155997,0.00164821,13007,13200
8017,0.00155997,0.00153313,13198,13201
157815,0.00155997,0.00134519,13537,13202
307369,0.00155997,0.00130671,13600,13203
302258,0.00155997,0.00128823,13632,13204
316312,0.00155997,0.00127013,13663,13205
317398,0.00155997,0.00121456,13782,13206
232944,0.00155997,0.0011527,13921,13207
217362,0.00155997,0.00108414,14057,13208
38038,0.00155997,0.00107438,14086,13209
9784,0.00155486,0.00212814,12403,13210
257074,0.00155486,0.00193999,12627,13211
277408,0.00155486,0.00188991,12688,13212
3658,0.00155486,0.00187877,12705,13213
176502,0.00155486,0.00184956,12749,13214
337378,0.00155486,0.00183473,12769,13215
6921,0.00155486,0.00169066,12952,13216
8037,0.00155486,0.00134642,13533,13217
208134,0.00155486,0.00121193,13788,13218
7503,0.00155486,0.00119432,13825,13219
28224,0.00155486,0.00083489,14700,13220
174529,0.00154975,0.00282365,11678,13221
173337,0.00154975,0.00212867,12401,13222
30057,0.00154975,0.00180519,12793,13223
341005,0.00154975,0.00163536,13024,13224
271759,0.00154975,0.00146827,13311,13225
2105,0.00154975,0.00140506,13421,13226
19188,0.00154975,0.00135284,13520,13227
335271,0.00154975,0.00134195,13541,13228
340498,0.00154975,0.00116578,13891,13229
201184,0.00154463,0.00149454,13261,13230
4579,0.00154463,0.00120244,13810,13231
111097,0.00154463,0.00112311,13979,13232
235251,0.00154463,0.00105947,14120,13233
284054,0.00154463,0.000975761,14332,13234
131140,0.00154463,0.000904299,14523,13235
153056,0.00153952,0.0021422,12383,13236
134834,0.00153952,0.00210896,12425,13237
26124,0.00153952,0.0019746,12595,13238
4082,0.00153952,0.00193406,12633,13239
8743,0.00153952,0.00187077,12716,13240
144429,0.00153952,0.00175438,12858,13241
323068,0.00153952,0.00156476,13143,13242
5241,0.00153952,0.00151772,13225,13243
256390,0.00153952,0.00137435,13482,13244
231954,0.00153952,0.00136146,13506,13245
16415,0.00153952,0.00117827,13867,13246
242328,0.00153952,0.00114088,13946,13247
191203,0.00153952,0.00106382,14106,13248
57201,0.0015344,0.00192583,12644,13249
17953,0.0015344,0.00156894,13135,13250
191624,0.0015344,0.00154479,13177,13251
286215,0.0015344,0.00152222,13217,13252
123223,0.0015344,0.00138849,13451,13253
235904,0.0015344,0.00136515,13500,13254
143663,0.0015344,0.00117214,13876,13255
268185,0.0015344,0.00115527,13916,13256
162141,0.00152929,0.00274225,11748,13257
240423,0.00152929,0.00199934,12562,13258
204576,0.00152929,0.00178963,12808,13259
2436,0.00152929,0.00177081,12831,13260
267036,0.00152929,0.00167581,12969,13261
273993,0.00152929,0.00156707,13140,13262
257960,0.00152929,0.00142389,13386,13263
37731,0.00152929,0.00137869,13474,13264
7270,0.00152929,0.0013477,13528,13265
336373,0.00152929,0.00117869,13866,13266
130240,0.00152929,0.00103937,14165,13267
563,0.00152417,0.00168464,12957,13268
182410,0.00152417,0.00155696,13156,13269
49454,0.00152417,0.0015015,13246,13270
217619,0.00152417,0.00149561,13258,13271
144993,0.00152417,0.00129009,13631,13272
166633,0.00152417,0.00121173,13789,13273
319078,0.00152417,0.00120683,13797,13274
3804,0.00152417,0.00105503,14127,13275
7097,0.00152417,0.00100032,14276,13276
23915,0.00151906,0.00271493,11775,13277
260269,0.00151906,0.00212955,12400,13278
23818,0.00151906,0.0020123,12545,13279
125936,0.00151906,0.0018432,12759,13280
96074,0.00151906,0.00147568,13299,13281
15163,0.00151906,0.00124728,13707,13282
4558,0.00151906,0.000998072,14283,13283
2234,0.00151906,0.000970676,14344,13284
43927,0.00151906,0.000814109,14765,13285
7228,0.00151394,0.00277745,11719,13286
5120,0.00151394,0.00145111,13335,13287
39415,0.00151394,0.00138955,13449,13288
217322,0.00151394,0.00137381,13483,13289
12601,0.00151394,0.00129992,13613,13290
154742,0.00151394,0.0012682,13669,13291
159455,0.00151394,0.00120495,13804,13292
5146,0.00151394,0.00118513,13849,13293
1047,0.00150883,0.00164932,13002,13294
288603,0.00150883,0.00161979,13045,13295
40679,0.00150883,0.00157549,13118,13296
8842,0.00150883,0.0015677,13137,13297
141980,0.00150883,0.00139567,13439,13298
28258,0.00150883,0.00130926,13594,13299
233080,0.00150883,0.00119965,13817,13300
5870,0.00150883,0.00111199,14000,13301
82216,0.00150883,0.001107,14006,13302
167238,0.00150883,0.00096219,14368,13303
38763,0.00150371,0.00150431,13243,13304
262164,0.00150371,0.00117625,13869,13305
254394,0.00150371,0.000993603,14293,13306
194088,0.00150371,0.000937989,14436,13307
116609,0.00150371,0.000881374,14584,13308
172580,0.00150371,0.00080584,14791,13309
11988,0.0014986,0.00232714,12173,13310
297661,0.0014986,0.00201895,12540,13311
23613,0.0014986,0.00200621,12551,13312
41123,0.0014986,0.00198433,12580,13313
288424,0.0014986,0.00166168,12986,13314
94342,0.0014986,0.00138829,13452,13315
238108,0.0014986,0.00120007,13815,13316
329002,0.0014986,0.00119445,13823,13317
279884,0.0014986,0.00089932,14534,13318
148531,0.00149348,0.00219381,12327,13319
207290,0.00149348,0.00178786,12810,13320
286632,0.00149348,0.00177835,12821,13321
126444,0.00149348,0.0017589,12851,13322
220199,0.00149348,0.00172055,12911,13323
297569,0.00149348,0.00169207,12947,13324
196328,0.00149348,0.00157197,13124,13325
